,"93,000",CD,O
,prize,NN,O
,Tuesday,NNP,B-tim
,for,IN,O
,her,PRP$,O
,novel,NN,O
,The,DT,B-art
,Inheritance,NN,I-art
,of,IN,I-art
,Loss,NNP,I-art
,.,.,O
Sentence: 31530,Judges,NNP,O
,called,VBD,O
,it,PRP,O
,a,DT,O
,"""",``,O
,magnificent,JJ,O
,novel,NN,O
,of,IN,O
,humane,JJ,O
,breadth,NN,O
,and,CC,O
,wisdom,NN,O
,",",",",O
,comic,JJ,O
,tenderness,NN,O
,",",",",O
,and,CC,O
,powerful,JJ,O
,political,JJ,O
,acuteness,NN,O
,.,.,O
,"""",``,O
Sentence: 31531,It,PRP,O
,is,VBZ,O
,the,DT,O
,story,NN,O
,of,IN,O
,a,DT,O
,retired,JJ,O
,judge,NN,O
,who,WP,O
,moves,VBZ,O
,into,IN,O
,an,DT,O
,isolated,JJ,O
,and,CC,O
,crumbling,VBG,O
,house,NN,O
,in,IN,O
,the,DT,O
,Himalayas,NNP,B-geo
,hoping,VBG,O
,to,TO,O
,live,VB,O
,in,IN,O
,peace,NN,O
,when,WRB,O
,his,PRP$,O
,orphaned,VBN,O
,granddaughter,NN,O
,unexpectedly,RB,O
,comes,VBZ,O
,to,TO,O
,live,VB,O
,with,IN,O
,him,PRP,O
,.,.,O
Sentence: 31532,The,DT,B-org
,35-year-old,JJ,I-org
,Desai,NNP,B-per
,was,VBD,O
,born,VBN,O
,in,IN,O
,India,NNP,B-geo
,and,CC,O
,educated,VBN,O
,in,IN,O
,the,DT,O
,United,NNP,B-geo
,States,NNPS,I-geo
,and,CC,O
,England,NNP,B-geo
,.,.,O
Sentence: 31533,She,PRP,O
,is,VBZ,O
,the,DT,O
,daughter,NN,O
,of,IN,O
,novelist,NN,O
,Anita,NNP,B-per
,Desai,NNP,I-per
,",",",",O
,who,WP,O
,has,VBZ,O
,been,VBN,O
,nominated,VBN,O
,for,IN,O
,a,DT,O
,Booker,NNP,B-geo
,prize,NN,O
,three,CD,O
,times,NNS,O
,.,.,O
Sentence: 31534,The,DT,O
,U.N.,NNP,B-org
,war,NN,O
,crimes,NNS,O
,tribunal,JJ,O
,in,IN,O
,the,DT,B-geo
,Hague,NNP,I-geo
,has,VBZ,O
,overturned,VBN,O
,a,DT,O
,conviction,NN,O
,for,IN,O
,complicity,NN,O
,in,IN,O
,genocide,NN,O
,against,IN,O
,a,DT,O
,former,JJ,O
,Bosnian,JJ,B-gpe
,Serb,JJ,I-gpe
,army,NN,O
,officer,NN,O
,.,.,O
Sentence: 31535,In,IN,O
,2005,CD,B-tim
,",",",",O
,Vidoje,NNP,B-org
,Blagojevic,NNP,I-org
,was,VBD,O
,convicted,VBN,O
,on,IN,O
,several,JJ,O
,war,NN,O
,crimes,NNS,O
,charges,NNS,O
,for,IN,O
,giving,VBG,O
,logistical,JJ,O
,support,NN,O
,to,TO,O
,the,DT,O
,1995,CD,B-tim
,massacre,NN,O
,of,IN,O
,more,JJR,O
,than,IN,O
,"7,000",CD,O
,Muslims,NNS,O
,in,IN,O
,the,DT,B-geo
,Bosnian,JJ,B-gpe
,enclave,NN,B-geo
,of,IN,I-geo
,Srebrenica,NNP,I-geo
,.,.,O
Sentence: 31536,Blagojevic,NNP,B-org
,appealed,VBD,O
,the,DT,O
,conviction,NN,O
,.,.,O
Sentence: 31537,Wednesday,NNP,B-tim
,",",",",O
,appeals,NNS,O
,judges,NNS,O
,let,VBP,O
,most,JJS,O
,of,IN,O
,the,DT,O
,convictions,NNS,O
,stand,VBP,O
,but,CC,O
,ruled,VBD,O
,he,PRP,O
,should,MD,O
,have,VB,O
,been,VBN,O
,acquitted,VBN,O
,on,IN,O
,the,DT,O
,genocide,NN,O
,charge,NN,O
,.,.,O
Sentence: 31538,The,DT,O
,judges,NNS,O
,said,VBD,O
,it,PRP,O
,was,VBD,O
,impossible,JJ,O
,to,TO,O
,show,VB,O
,that,IN,O
,he,PRP,O
,had,VBD,O
,knowledge,NN,O
,of,IN,O
,the,DT,O
,"""",``,O
,genocidal,JJ,O
,intent,NN,O
,"""",``,O
,of,IN,O
,the,DT,O
,massacre,NN,O
,'s,POS,O
,perpetrators,NNS,O
,.,.,O
Sentence: 31539,The,DT,O
,tribunal,JJ,O
,judges,NNS,O
,cut,VBD,O
,his,PRP$,O
,sentence,NN,O
,Wednesday,NNP,B-tim
,",",",",O
,from,IN,B-tim
,18,CD,I-tim
,years,NNS,O
,in,IN,B-tim
,prison,NN,I-tim
,to,TO,I-tim
,15,CD,I-tim
,years,NNS,O
,.,.,O
Sentence: 31540,The,DT,O
,massacre,NN,O
,happened,VBD,O
,after,IN,O
,Serb,JJ,B-gpe
,troops,NNS,O
,captured,VBD,O
,Srebrenica,NNP,B-geo
,",",",",O
,which,WDT,O
,the,DT,O
,U.N.,NNP,B-org
,had,VBD,O
,declared,VBN,O
,a,DT,O
,safe,JJ,O
,area,NN,O
,.,.,O
Sentence: 31541,In,IN,O
,2004,CD,B-tim
,",",",",O
,Bosnian,JJ,B-gpe
,Serb,JJ,I-gpe
,authorities,NNS,O
,acknowledged,VBD,O
,the,DT,O
,deaths,NNS,O
,as,IN,O
,a,DT,O
,massacre,NN,O
,for,IN,O
,the,DT,O
,first,JJ,B-tim
,time,NN,I-tim
,.,.,O
Sentence: 31542,United,NNP,B-org
,Nations,NNP,I-org
,officials,NNS,O
,say,VBP,O
,some,DT,O
,indigenous,JJ,O
,groups,NNS,O
,in,IN,O
,Colombia,NNP,B-geo
,face,NN,O
,extinction,NN,O
,because,IN,O
,of,IN,O
,ongoing,JJ,O
,political,JJ,O
,fighting,NN,O
,that,WDT,O
,has,VBZ,O
,forced,VBN,O
,them,PRP,O
,to,TO,O
,flee,VB,O
,their,PRP$,O
,ancestral,JJ,O
,homes,NNS,O
,.,.,O
Sentence: 31543,Fighting,VBG,O
,between,IN,O
,the,DT,O
,Colombian,JJ,B-gpe
,army,NN,O
,and,CC,O
,guerrillas,NNS,O
,from,IN,O
,the,DT,O
,Revolutionary,JJ,O
,Armed,JJ,O
,Forces,NNS,O
,of,IN,O
,Colombia,NNP,B-geo
,",",",",O
,FARC,NNP,B-geo
,",",",",O
,in,IN,O
,the,DT,O
,past,JJ,B-tim
,week,NN,O
,has,VBZ,O
,caused,VBN,O
,the,DT,O
,displacement,NN,O
,of,IN,O
,an,DT,O
,estimated,VBN,O
,"3,500",CD,O
,indigenous,JJ,O
,Nasa,NNP,B-geo
,people,NNS,O
,in,IN,O
,one,CD,O
,southwest,NN,O
,province,NN,O
,.,.,O
Sentence: 31544,Observers,NNS,O
,say,VBP,O
,that,IN,O
,if,IN,O
,the,DT,O
,fighting,NN,O
,continues,VBZ,O
,",",",",O
,the,DT,O
,number,NN,O
,of,IN,O
,displaced,JJ,O
,could,MD,O
,reach,VB,O
,"5,000",CD,O
,.,.,O
Sentence: 31545,U.N.,NNP,B-geo
,officials,NNS,O
,say,VBP,O
,the,DT,O
,Embera,NNP,B-org
,people,NNS,O
,are,VBP,O
,also,RB,O
,under,IN,O
,threat,NN,O
,.,.,O
Sentence: 31546,About,IN,O
,"4,000",CD,O
,of,IN,O
,them,PRP,O
,could,MD,O
,soon,RB,O
,be,VB,O
,driven,VBN,O
,from,IN,O
,their,PRP$,O
,homes,NNS,O
,in,IN,O
,the,DT,O
,northwest,NN,O
,.,.,O
Sentence: 31547,Colombia,NNP,B-geo
,'s,POS,O
,indigenous,JJ,O
,peoples,NNS,O
,have,VBP,O
,suffered,VBN,O
,heavily,RB,O
,during,IN,O
,the,DT,O
,civil,JJ,O
,war,NN,O
,.,.,O
Sentence: 31548,Illegal,JJ,O
,armed,JJ,O
,groups,NNS,O
,have,VBP,O
,killed,VBN,O
,their,PRP$,O
,leaders,NNS,O
,and,CC,O
,conscripted,VBN,O
,young,JJ,O
,people,NNS,O
,into,IN,O
,the,DT,O
,ranks,NNS,O
,.,.,O
Sentence: 31549,The,DT,O
,National,NNP,B-org
,Indigenous,NNP,I-org
,Organization,NNP,I-org
,of,IN,O
,Colombia,NNP,B-geo
,estimates,VBZ,O
,that,IN,O
,more,JJR,O
,than,IN,O
,20,CD,O
,indigenous,JJ,O
,leaders,NNS,O
,have,VBP,O
,disappeared,VBN,O
,or,CC,O
,have,VBP,O
,been,VBN,O
,murdered,VBN,O
,so,RB,O
,far,RB,O
,this,DT,O
,year,NN,O
,.,.,O
Sentence: 31550,A,DT,O
,published,JJ,O
,report,NN,O
,says,VBZ,O
,the,DT,O
,Bush,NNP,B-per
,administration,NN,O
,has,VBZ,O
,initiated,VBN,O
,a,DT,O
,top-level,JJ,O
,internal,JJ,O
,review,NN,O
,of,IN,O
,its,PRP$,O
,anti-terrorism,JJ,O
,policy,NN,O
,",",",",O
,with,IN,O
,the,DT,O
,aim,NN,O
,of,IN,O
,moving,VBG,O
,away,RB,O
,from,IN,O
,hunting,VBG,O
,al-Qaida,NNP,B-org
,leadership,NN,O
,and,CC,O
,towards,IN,O
,a,DT,O
,broader,JJR,O
,strategy,NN,O
,of,IN,O
,dealing,VBG,O
,with,IN,O
,violent,JJ,O
,extremism,NN,O
,.,.,O
Sentence: 31551,The,DT,B-org
,Washington,NNP,I-org
,Post,NNP,I-org
,in,IN,O
,its,PRP$,O
,Sunday,NNP,B-tim
,edition,NN,O
,says,VBZ,O
,the,DT,O
,new,JJ,O
,strategy,NN,O
,has,VBZ,O
,evolved,VBN,O
,as,IN,O
,al-Qaida,NNP,B-org
,has,VBZ,O
,become,VBN,O
,increasingly,RB,O
,decentralized,VBN,O
,since,IN,O
,the,DT,O
,attacks,NNS,O
,of,IN,O
,September,NNP,B-tim
,11,CD,I-tim
,",",",",I-tim
,2001,CD,I-tim
,.,.,O
Sentence: 31552,White,NNP,B-org
,House,NNP,I-org
,officials,NNS,O
,tell,VBP,O
,the,DT,O
,newspaper,NN,O
,a,DT,O
,new,JJ,O
,anti-terrorism,JJ,O
,model,NN,O
,must,MD,O
,emerge,VB,O
,to,TO,O
,cope,VB,O
,with,IN,O
,the,DT,O
,rapid,JJ,O
,global,JJ,O
,spread,NN,O
,of,IN,O
,pro-al-Qaida,NNP,B-org
,Islamic,NNP,I-org
,jihadists,NNS,O
,.,.,O
Sentence: 31553,Officials,NNS,O
,say,VBP,O
,hitting,VBG,O
,al-Qaida,NNP,B-org
,in,IN,O
,Afghanistan,NNP,B-geo
,after,IN,O
,the,DT,O
,2001,CD,B-tim
,attacks,NNS,O
,was,VBD,O
,a,DT,O
,logical,JJ,O
,tactical,JJ,O
,maneuver,NN,O
,.,.,O
Sentence: 31554,But,CC,O
,they,PRP,O
,say,VBP,O
,the,DT,O
,new,JJ,O
,leadership,NN,O
,among,IN,O
,terror,NN,O
,groups,NNS,O
,is,VBZ,O
,difficult,JJ,O
,to,TO,O
,target,VB,O
,as,IN,O
,they,PRP,O
,adapt,VBP,O
,and,CC,O
,blend,VBP,O
,into,IN,O
,multiple,JJ,O
,societies,NNS,O
,.,.,O
Sentence: 31555,The,DT,O
,reported,JJ,O
,policy,NN,O
,shift,NN,O
,is,VBZ,O
,the,DT,O
,first,JJ,O
,major,JJ,O
,change,NN,O
,in,IN,O
,anti-terrorism,JJ,O
,strategy,NN,O
,for,IN,O
,the,DT,O
,Bush,NNP,B-geo
,administration,NN,O
,since,IN,O
,the,DT,O
,attacks,NNS,O
,.,.,O
Sentence: 31556,President,NNP,B-per
,Bush,NNP,I-per
,has,VBZ,O
,called,VBN,O
,the,DT,O
,ideology,NN,O
,of,IN,O
,Islamic,NNP,B-geo
,radicals,VBZ,O
,the,DT,O
,great,JJ,O
,challenge,NN,O
,of,IN,O
,the,DT,O
,21st,JJ,B-tim
,century,NN,I-tim
,.,.,O
Sentence: 31557,The,DT,O
,president,NN,O
,spoke,VBD,O
,Friday,NNP,B-tim
,in,IN,O
,Norfolk,NNP,B-geo
,",",",",O
,Virginia,NNP,B-geo
,",",",",O
,home,NN,O
,to,TO,O
,the,DT,O
,world,NN,O
,'s,POS,O
,largest,JJS,O
,naval,JJ,O
,base,NN,O
,",",",",O
,to,TO,O
,a,DT,O
,receptive,JJ,O
,audience,NN,O
,that,WDT,O
,often,RB,O
,broke,VBD,O
,into,IN,O
,applause,NN,O
,.,.,O
Sentence: 31558,The,DT,O
,president,NN,O
,compared,VBN,O
,Islamic,NNP,B-geo
,radicals,NNS,O
,to,TO,O
,dictators,NNS,O
,from,IN,O
,the,DT,O
,past,JJ,O
,including,VBG,O
,Hitler,NNP,B-org
,and,CC,I-org
,Stalin,NNP,I-org
,.,.,O
Sentence: 31559,He,PRP,O
,said,VBD,O
,such,JJ,O
,militants,NNS,O
,must,MD,O
,be,VB,O
,taken,VBN,O
,seriously,RB,O
,and,CC,O
,stopped,VBD,O
,before,IN,O
,their,PRP$,O
,crimes,NNS,O
,multiply,RB,O
,.,.,O
Sentence: 31560,He,PRP,O
,said,VBD,O
,protecting,VBG,O
,the,DT,O
,freedoms,NNS,O
,of,IN,O
,others,NNS,O
,in,IN,O
,the,DT,O
,world,NN,O
,protects,VBZ,O
,freedom,NN,O
,in,IN,O
,the,DT,O
,United,NNP,B-geo
,States,NNPS,I-geo
,.,.,O
Sentence: 31561,Mr.,NNP,B-per
,Bush,NNP,I-per
,stressed,VBD,O
,that,IN,O
,Islamic,NNP,B-geo
,radicalism,NN,O
,is,VBZ,O
,very,RB,O
,different,JJ,O
,from,IN,O
,Islam,NNP,B-geo
,.,.,O
Sentence: 31562,During,IN,O
,his,PRP$,O
,speech,NN,O
,",",",",O
,a,DT,O
,protester,NN,O
,in,IN,O
,the,DT,O
,audience,NN,O
,yelled,VBD,O
,",",",",O
,"""",``,O
,Mr.,NNP,B-per
,President,NNP,I-per
,",",",",O
,war,NN,O
,is,VBZ,O
,terror,NN,O
,",",",",O
,"""",``,O
,and,CC,O
,revealed,VBD,O
,a,DT,O
,shirt,NN,O
,saying,VBG,O
,"""",``,O
,Dump,NNP,O
,Bush,NNP,B-per
,.,.,O
,"""",``,O
Sentence: 31563,He,PRP,O
,was,VBD,O
,escorted,VBN,O
,out,IN,O
,of,IN,O
,the,DT,O
,auditorium,NN,O
,",",",",O
,as,IN,O
,other,JJ,O
,audience,NN,O
,members,NNS,O
,voiced,VBD,O
,their,PRP$,O
,disapproval,NN,O
,of,IN,O
,him,PRP,O
,.,.,O
Sentence: 31564,Afghan,JJ,B-gpe
,authorities,NNS,O
,say,VBP,O
,a,DT,O
,roadside,NN,O
,bomb,NN,O
,in,IN,O
,Afghanistan,NNP,B-geo
,'s,POS,O
,southern,JJ,B-geo
,Kandahar,NNP,I-geo
,province,NN,O
,killed,VBD,O
,two,CD,O
,police,NNS,O
,officers,NNS,O
,and,CC,O
,wounded,VBD,O
,three,CD,O
,others,NNS,O
,.,.,O
Sentence: 31565,A,DT,O
,provincial,JJ,O
,spokesman,NN,O
,said,VBD,O
,the,DT,O
,intelligence,NN,O
,chief,NN,O
,of,IN,O
,the,DT,O
,capital,NN,O
,city,NN,O
,of,IN,O
,Kabul,NNP,B-geo
,was,VBD,O
,in,IN,O
,the,DT,O
,convoy,NN,O
,",",",",O
,but,CC,O
,the,DT,O
,bomb,NN,O
,missed,VBD,O
,him,PRP,O
,because,IN,O
,he,PRP,O
,was,VBD,O
,in,IN,O
,another,DT,O
,car,NN,O
,.,.,O
Sentence: 31566,Separately,RB,O
,",",",",O
,coalition,NN,O
,and,CC,O
,Afghan,JJ,B-gpe
,forces,NNS,O
,killed,VBN,O
,more,RBR,O
,30,CD,O
,Taleban,NNP,B-org
,fighters,NNS,O
,in,IN,O
,the,DT,O
,southern,JJ,B-geo
,Afghan,JJ,B-gpe
,province,NN,O
,of,IN,O
,Zabul,NNP,B-geo
,Saturday,NNP,B-tim
,.,.,O
Sentence: 31567,No,DT,O
,Afghan,JJ,B-gpe
,or,CC,O
,coalition,NN,O
,troops,NNS,O
,were,VBD,O
,hurt,VBN,O
,in,IN,O
,the,DT,O
,battle,NN,O
,.,.,O
Sentence: 31568,In,IN,O
,another,DT,O
,incident,NN,O
,",",",",O
,an,DT,O
,Afghan,JJ,B-gpe
,army,NN,O
,commander,NN,O
,said,VBD,O
,fighting,NN,O
,in,IN,O
,Zabul,NNP,B-geo
,left,VBD,O
,two,CD,O
,Taliban,NNP,B-org
,dead,JJ,O
,and,CC,O
,at,IN,O
,least,JJS,O
,two,CD,O
,others,NNS,O
,captured,VBD,O
,.,.,O
Sentence: 31569,The,DT,O
,Taleban,NNP,B-org
,ruled,VBD,O
,Afghanistan,NNP,B-geo
,between,IN,B-tim
,1996,CD,I-tim
,and,CC,I-tim
,2001,CD,I-tim
,",",",",O
,when,WRB,O
,they,PRP,O
,were,VBD,O
,toppled,VBN,O
,in,IN,O
,a,DT,O
,US-led,JJ,O
,invasion,NN,O
,.,.,O
Sentence: 31570,They,PRP,O
,are,VBP,O
,now,RB,O
,waging,VBG,O
,an,DT,O
,insurgency,NN,O
,against,IN,O
,the,DT,O
,government,NN,O
,and,CC,O
,its,PRP$,O
,allies,NNS,O
,.,.,O
Sentence: 31571,Nigerian,JJ,B-gpe
,health,NN,O
,officials,NNS,O
,say,VBP,O
,a,DT,O
,deadly,JJ,O
,strain,NN,O
,of,IN,O
,bird,NN,O
,flu,NN,O
,has,VBZ,O
,been,VBN,O
,detected,VBN,O
,for,IN,O
,the,DT,O
,first,JJ,O
,time,NN,O
,in,IN,O
,the,DT,O
,southwestern,JJ,O
,state,NN,O
,of,IN,O
,Ogun,NNP,B-geo
,.,.,O
Sentence: 31572,Officials,NNP,O
,Saturday,NNP,B-tim
,said,VBD,O
,H5N1,NNP,O
,was,VBD,O
,found,VBN,O
,at,IN,O
,a,DT,O
,single,JJ,O
,farm,NN,O
,in,IN,O
,that,DT,O
,state,NN,O
,.,.,O
Sentence: 31573,They,PRP,O
,said,VBD,O
,further,JJ,O
,testing,NN,O
,and,CC,O
,decontaminating,NN,O
,processes,NNS,O
,are,VBP,O
,under,IN,O
,way,NN,O
,.,.,O
Sentence: 31574,Health,NNP,O
,experts,NNS,O
,fear,VBP,O
,the,DT,O
,disease,NN,O
,could,MD,O
,spread,VB,O
,from,IN,O
,Ogun,NNP,B-geo
,to,TO,O
,nearby,JJ,O
,Lagos,NNP,B-geo
,",",",",O
,home,NN,O
,to,TO,O
,more,JJR,O
,than,IN,O
,13,CD,O
,million,CD,O
,people,NNS,O
,.,.,O
Sentence: 31575,Also,RB,O
,Saturday,NNP,B-tim
,",",",",O
,Poland,NNP,B-gpe
,confirmed,VBD,O
,a,DT,O
,second,JJ,O
,outbreak,NN,O
,of,IN,O
,H5N1,NNP,O
,among,IN,O
,wild,JJ,O
,birds,NNS,O
,.,.,O
Sentence: 31576,The,DT,O
,nation,NN,O
,'s,POS,O
,chief,JJ,O
,veterinary,JJ,O
,officer,NN,O
,told,VBD,O
,reporters,NNS,O
,that,IN,O
,a,DT,O
,dead,JJ,O
,infected,JJ,O
,swan,NN,O
,was,VBD,O
,found,VBN,O
,in,IN,O
,a,DT,O
,western,JJ,O
,town,NN,O
,bordering,VBG,O
,Germany,NNP,B-geo
,.,.,O
Sentence: 31577,In,IN,O
,recent,JJ,O
,days,NNS,O
,",",",",O
,dead,JJ,O
,swans,NNS,O
,with,IN,O
,H5N1,NNP,O
,were,VBD,O
,discovered,VBN,O
,in,IN,O
,the,DT,O
,central,JJ,O
,Polish,JJ,B-gpe
,town,NN,O
,of,IN,O
,Torun,NNP,B-geo
,.,.,O
Sentence: 31578,Avian,JJ,O
,flu,NN,O
,has,VBZ,O
,spread,VBN,O
,from,IN,O
,Asia,NNP,B-geo
,to,TO,O
,Europe,NNP,B-geo
,",",",",O
,Africa,NNP,B-geo
,and,CC,O
,the,DT,O
,Middle,NNP,B-geo
,East,NNP,I-geo
,.,.,O
Sentence: 31579,The,DT,O
,World,NNP,B-org
,Health,NNP,I-org
,Organization,NNP,I-org
,says,VBZ,O
,bird,NN,O
,flu,NN,O
,has,VBZ,O
,killed,VBN,O
,97,CD,O
,people,NNS,O
,since,IN,B-tim
,2003,CD,I-tim
,",",",",O
,mostly,RB,O
,in,IN,O
,Asia,NNP,B-geo
,.,.,O
Sentence: 31580,U.S.,NNP,B-org
,Democratic,JJ,O
,presidential,JJ,O
,candidate,NN,O
,Barack,NNP,B-per
,Obama,NNP,I-per
,met,VBD,O
,Sunday,NNP,B-tim
,with,IN,O
,T.,NNP,B-per
,Boone,NNP,I-per
,Pickens,NNP,I-per
,",",",",O
,a,DT,O
,billionaire,NN,O
,oilman,NN,O
,and,CC,O
,Republican,JJ,O
,",",",",O
,to,TO,O
,discuss,VB,O
,the,DT,O
,future,NN,O
,of,IN,O
,U.S.,NNP,B-geo
,energy,NN,O
,policy,NN,O
,.,.,O
Sentence: 31581,Before,IN,O
,the,DT,O
,meeting,NN,O
,in,IN,O
,Reno,NNP,B-geo
,",",",",O
,Nevada,NNP,B-geo
,",",",",O
,Senator,NNP,B-per
,Obama,NNP,I-per
,dismissed,VBD,O
,questions,NNS,O
,about,IN,O
,Pickens,NNP,B-org
,'s,POS,O
,involvement,NN,O
,in,IN,O
,the,DT,O
,2004,CD,B-tim
,presidential,JJ,O
,election,NN,O
,.,.,O
Sentence: 31582,Pickens,NNP,B-per
,contributed,VBD,O
,$,$,O
,3,CD,O
,million,CD,O
,to,TO,O
,a,DT,O
,group,NN,O
,called,VBN,O
,"""",``,O
,Swift,NNP,B-org
,Boat,NNP,I-org
,Veterans,NNP,I-org
,for,IN,I-org
,Truth,NNP,I-org
,",",",",O
,"""",``,O
,which,WDT,O
,sought,VBD,O
,to,TO,O
,discredit,VB,O
,the,DT,O
,Vietnam,NNP,B-geo
,war,NN,O
,service,NN,O
,of,IN,O
,then-Democratic,JJ,O
,presidential,JJ,O
,nominee,NN,O
,John,NNP,B-per
,Kerry,NNP,I-per
,.,.,O
Sentence: 31583,The,DT,O
,attacks,NNS,O
,were,VBD,O
,seen,VBN,O
,as,IN,O
,a,DT,O
,factor,NN,O
,in,IN,O
,President,NNP,B-per
,George,NNP,I-per
,Bush,NNP,I-per
,'s,POS,O
,2004,CD,B-tim
,victory,NN,O
,.,.,O
Sentence: 31584,Pickens,NNP,B-per
,has,VBZ,O
,endorsed,VBN,O
,neither,DT,O
,Obama,NNP,B-per
,nor,CC,O
,Republican,JJ,O
,candidate,NN,O
,John,NNP,B-per
,McCain,NNP,I-per
,.,.,O
Sentence: 31585,Pickens,NNP,B-per
,is,VBZ,O
,promoting,VBG,O
,a,DT,O
,national,JJ,O
,energy,NN,O
,plan,NN,O
,that,WDT,O
,relies,VBZ,O
,on,IN,O
,natural,JJ,O
,gas,NN,O
,to,TO,O
,cut,VB,O
,U.S.,NNP,B-geo
,dependence,NN,O
,on,IN,O
,foreign,JJ,O
,oil,NN,O
,.,.,O
Sentence: 31586,Pickens,NNP,B-per
,met,VBD,O
,last,JJ,O
,week,NN,O
,with,IN,O
,Senator,NNP,B-per
,McCain,NNP,B-org
,",",",",O
,who,WP,O
,had,VBD,O
,no,DT,O
,public,JJ,O
,appearances,NNS,O
,scheduled,VBN,O
,Sunday,NNP,B-tim
,.,.,O
Sentence: 31587,U.S.-based,JJ,O
,Muslim,NN,O
,groups,NNS,O
,have,VBP,O
,joined,VBN,O
,governments,NNS,O
,and,CC,O
,organizations,NNS,O
,around,IN,O
,the,DT,O
,world,NN,O
,in,IN,O
,condemning,VBG,O
,Thursday,NNP,B-tim
,'s,POS,O
,deadly,JJ,O
,bombings,NNS,O
,in,IN,O
,London,NNP,B-geo
,.,.,O
Sentence: 31588,In,IN,O
,a,DT,O
,statement,NN,O
,",",",",O
,the,DT,O
,Washington-based,JJ,B-org
,Council,NNP,I-org
,on,IN,O
,American-Islamic,NNP,B-org
,Relations,NNP,I-org
,condemned,VBD,O
,the,DT,O
,attacks,NNS,O
,as,IN,O
,"""",``,O
,barbaric,JJ,O
,crimes,NNS,O
,",",",",O
,"""",``,O
,which,WDT,O
,it,PRP,O
,said,VBD,O
,"""",``,O
,can,MD,O
,never,RB,O
,be,VB,O
,justified,VBN,O
,or,CC,O
,excused,VBN,O
,.,.,O
,"""",``,O
Sentence: 31589,The,DT,O
,group,NN,O
,has,VBZ,O
,said,VBN,O
,in,IN,O
,the,DT,O
,past,NN,O
,that,IN,O
,those,DT,O
,who,WP,O
,commit,VBP,O
,acts,NNS,O
,of,IN,O
,terror,NN,O
,in,IN,O
,the,DT,O
,name,NN,O
,of,IN,O
,Islam,NNP,B-org
,are,VBP,O
,betraying,VBG,O
,that,DT,O
,religion,NN,O
,'s,POS,O
,values,NNS,O
,.,.,O
Sentence: 31590,In,IN,O
,a,DT,O
,separate,JJ,O
,statement,NN,O
,",",",",O
,the,DT,O
,Muslim,NNP,B-org
,Public,NNP,I-org
,Affairs,NNP,I-org
,Council,NNP,I-org
,extended,VBD,O
,condolences,NNS,O
,to,TO,O
,the,DT,O
,families,NNS,O
,of,IN,O
,the,DT,O
,victims,NNS,O
,and,CC,O
,to,TO,O
,the,DT,O
,British,JJ,B-gpe
,people,NNS,O
,.,.,O
Sentence: 31591,It,PRP,O
,called,VBD,O
,the,DT,O
,bombings,NNS,O
,an,DT,O
,"""",``,O
,attack,NN,O
,against,IN,O
,humanity,NN,O
,.,.,O
,"""",``,O
Sentence: 31592,An,DT,O
,Iranian,JJ,B-gpe
,exile,NN,O
,has,VBZ,O
,accused,VBN,O
,Tehran,NNP,B-org
,of,IN,O
,building,VBG,O
,a,DT,O
,secret,JJ,O
,underground,NN,O
,facility,NN,O
,for,IN,O
,enriching,VBG,O
,uranium,NN,O
,at,IN,O
,the,DT,O
,Parchin,NNP,B-geo
,military,JJ,O
,complex,NN,O
,in,IN,O
,northern,JJ,O
,Iran,NNP,B-geo
,.,.,O
Sentence: 31593,Ali,NNP,B-per
,Reza,NNP,I-per
,Jafarzadeh,NNP,I-per
,",",",",O
,who,WP,O
,has,VBZ,O
,previously,RB,O
,revealed,VBN,O
,accurate,JJ,O
,information,NN,O
,about,IN,O
,two,CD,O
,hidden,JJ,O
,nuclear,JJ,O
,sites,NNS,O
,in,IN,O
,Iran,NNP,B-geo
,",",",",O
,told,VBD,O
,VOA,NNP,B-org
,Thursday,NNP,B-tim
,that,IN,O
,the,DT,O
,Parchin,NNP,B-geo
,facility,NN,O
,was,VBD,O
,recently,RB,O
,completed,VBN,O
,.,.,O
Sentence: 31594,Mr.,NNP,B-per
,Jafarzadeh,NNP,I-per
,cited,VBD,O
,what,WP,O
,he,PRP,O
,called,VBD,O
,sources,NNS,O
,inside,IN,O
,the,DT,O
,regime,NN,O
,.,.,O
Sentence: 31595,He,PRP,O
,said,VBD,O
,the,DT,O
,new,JJ,O
,facility,NN,O
,has,VBZ,O
,the,DT,O
,capability,NN,O
,to,TO,O
,enrich,VB,O
,uranium,NN,O
,using,VBG,O
,laser,NN,O
,technology,NN,O
,.,.,O
Sentence: 31596,In,IN,O
,certain,JJ,O
,forms,NNS,O
,",",",",O
,enriched,VBN,O
,uranium,NN,O
,can,MD,O
,be,VB,O
,used,VBN,O
,to,TO,O
,fuel,VB,O
,nuclear,JJ,O
,weapons,NNS,O
,.,.,O
Sentence: 31597,In,IN,O
,January,NNP,B-tim
,",",",",O
,international,JJ,O
,nuclear,JJ,O
,inspectors,NNS,O
,visited,VBD,O
,Parchin,NNP,B-geo
,",",",",O
,but,CC,O
,Tehran,NNP,B-org
,denied,VBD,O
,a,DT,O
,second,JJ,O
,request,NN,O
,to,TO,O
,revisit,VB,O
,the,DT,O
,facility,NN,O
,.,.,O
Sentence: 31598,The,DT,O
,United,NNP,B-geo
,States,NNPS,I-geo
,has,VBZ,O
,alleged,VBN,O
,that,IN,O
,Iran,NNP,B-geo
,is,VBZ,O
,engaged,VBN,O
,in,IN,O
